Store No.,Date,Time,Millisecond,U-1-Total,I-1-Total,P-1-Total,S-1-Total,Q-1-Total,PF-1-Total,FreqU-1-Total,U-2-Total,I-2-Total,P-2-Total,S-2-Total,Q-2-Total,PF-2-Total,FreqU-2-Total,U-3-Total,I-3-Total,P-3-Total,I-3-Total,Q-3-Total,PF-3-Total,FreqU-3-Total,P-SigmaA-Total,S-SigmaA-Total,Q-SigmaA-Total
86,  2022/02/25,18:04:43,856,227.322,50.463,3.25E+03,1.15E+04,1.10E+04,0.28325,50.005,227.349,50.477,3.21E+03,1.15E+04,1.10E+04,0.27984,50.003,227.272,50.44,3.22E+03,50.44,1.10E+04,0.28097,50.006,9.68E+03,3.44E+04,3.30E+04
87,  2022/02/25,18:04:44,355,227.334,50.468,3.25E+03,1.15E+04,1.10E+04,0.28297,50.003,227.351,50.451,3.22E+03,1.15E+04,1.10E+04,0.28111,50.003,227.267,50.449,3.24E+03,50.449,1.10E+04,0.2822,49.993,9.70E+03,3.44E+04,3.30E+04
88,  2022/02/25,18:04:44,862,227.334,50.449,3.25E+03,1.15E+04,1.10E+04,0.28318,49.993,227.305,50.405,3.22E+03,1.15E+04,1.10E+04,0.28136,50.005,227.274,50.427,3.24E+03,50.427,1.10E+04,0.28283,50.004,9.71E+03,3.44E+04,3.30E+04
89,  2022/02/25,18:04:45,357,227.338,50.472,3.26E+03,1.15E+04,1.10E+04,0.28374,50.004,227.31,50.421,3.23E+03,1.15E+04,1.10E+04,0.28146,50.003,227.244,50.419,3.24E+03,50.419,1.10E+04,0.28306,50.002,9.72E+03,3.44E+04,3.30E+04
90,  2022/02/25,18:04:45,857,227.343,50.45,3.25E+03,1.15E+04,1.10E+04,0.28347,50.005,227.323,50.479,3.23E+03,1.15E+04,1.10E+04,0.2816,49.995,227.283,50.43,3.23E+03,50.43,1.10E+04,0.28208,50.003,9.71E+03,3.44E+04,3.30E+04
91,  2022/02/25,18:04:46,362,227.317,50.455,3.24E+03,1.15E+04,1.10E+04,0.28226,50.002,227.302,50.454,3.21E+03,1.15E+04,1.10E+04,0.28005,50.004,227.289,50.415,3.23E+03,50.415,1.10E+04,0.2815,49.997,9.67E+03,3.44E+04,3.30E+04
92,  2022/02/25,18:04:46,863,225.589,36.041,3.02E+03,8.12E+03,7.54E+03,0.37209,50.008,225.612,34.863,2.79E+03,7.85E+03,7.33E+03,0.35595,50.014,225.579,35.028,3.08E+03,35.028,7.26E+03,0.3911,50.012,8.90E+03,2.39E+04,2.21E+04
93,  2022/02/25,18:04:47,375,227.403,16.299,3.35E+03,3.70E+03,1.57E+03,0.90574,50.003,227.393,16.271,3.34E+03,3.69E+03,1.57E+03,0.90539,49.997,227.4,16.272,3.34E+03,16.272,1.57E+03,0.90512,49.991,1.00E+04,1.11E+04,4.70E+03
94,  2022/02/25,18:04:47,897,227.733,20.794,3.33E+03,4.73E+03,3.35E+03,0.70466,49.991,227.75,20.809,3.32E+03,4.73E+03,3.37E+03,0.70273,50.003,227.72,20.799,3.32E+03,20.799,3.37E+03,0.70177,50.003,9.97E+03,1.42E+04,1.01E+04
95,  2022/02/25,18:04:48,408,227.437,25.096,3.30E+03,5.70E+03,4.65E+03,0.57971,50.003,227.412,25.089,3.31E+03,5.70E+03,4.64E+03,0.5804,49.993,227.359,25.15,3.31E+03,25.15,4.66E+03,0.57908,50.003,9.92E+03,1.71E+04,1.39E+04
96,  2022/02/25,18:04:48,921,227.51,32.195,3.31E+03,7.32E+03,6.53E+03,0.45196,50.002,227.49,32.174,3.28E+03,7.32E+03,6.54E+03,0.44891,50.003,227.423,32.158,3.29E+03,32.158,6.53E+03,0.44967,49.997,9.88E+03,2.19E+04,1.96E+04
97,  2022/02/25,18:04:49,437,227.613,39.43,3.26E+03,8.97E+03,8.36E+03,0.36291,49.993,227.651,39.47,3.26E+03,8.98E+03,8.37E+03,0.36264,50.006,227.564,39.501,3.26E+03,39.501,8.38E+03,0.36224,50.005,9.77E+03,2.69E+04,2.51E+04
98,  2022/02/25,18:04:49,950,227.584,46.559,3.27E+03,1.06E+04,1.01E+04,0.30854,50.004,227.561,46.575,3.23E+03,1.06E+04,1.01E+04,0.30523,49.996,227.508,46.512,3.24E+03,46.512,1.01E+04,0.30626,50.003,9.74E+03,3.18E+04,3.02E+04
99,  2022/02/25,18:04:50,451,227.394,50.719,3.24E+03,1.15E+04,1.11E+04,0.28091,50.003,227.358,50.688,3.21E+03,1.15E+04,1.11E+04,0.2786,50.003,227.305,50.707,3.23E+03,50.707,1.11E+04,0.27992,49.994,9.67E+03,3.46E+04,3.32E+04
100,  2022/02/25,18:04:50,949,227.321,50.738,3.24E+03,1.15E+04,1.11E+04,0.28099,50.004,227.327,50.715,3.22E+03,1.15E+04,1.11E+04,0.279,50.005,227.268,50.739,3.23E+03,50.739,1.11E+04,0.28,50.002,9.68E+03,3.46E+04,3.32E+04
101,  2022/02/25,18:04:51,449,227.339,50.788,3.24E+03,1.15E+04,1.11E+04,0.28101,49.994,227.323,50.729,3.22E+03,1.15E+04,1.11E+04,0.2794,50.003,227.271,50.77,3.24E+03,50.77,1.11E+04,0.28077,50.003,9.70E+03,3.46E+04,3.32E+04
102,  2022/02/25,18:04:51,951,227.327,50.775,3.24E+03,1.15E+04,1.11E+04,0.2806,50.004,227.325,50.739,3.20E+03,1.15E+04,1.11E+04,0.2777,49.999,227.261,50.718,3.22E+03,50.718,1.11E+04,0.27956,50.004,9.66E+03,3.46E+04,3.32E+04
103,  2022/02/25,18:04:52,450,227.305,50.779,3.25E+03,1.15E+04,1.11E+04,0.28151,50.004,227.305,50.726,3.22E+03,1.15E+04,1.11E+04,0.27913,50.003,227.268,50.725,3.23E+03,50.725,1.11E+04,0.28045,50.005,9.70E+03,3.46E+04,3.32E+04
104,  2022/02/25,18:04:52,953,227.334,50.721,3.24E+03,1.15E+04,1.11E+04,0.28098,50.005,227.311,50.732,3.22E+03,1.15E+04,1.11E+04,0.27957,50.003,227.276,50.731,3.22E+03,50.731,1.11E+04,0.27972,49.994,9.69E+03,3.46E+04,3.32E+04
105,  2022/02/25,18:04:53,457,226.506,43.674,2.93E+03,9.89E+03,9.44E+03,0.29668,49.995,226.553,43.598,2.91E+03,9.87E+03,9.44E+03,0.29451,50.002,226.426,43.607,2.93E+03,43.607,9.42E+03,0.2969,50.002,8.77E+03,2.96E+04,2.83E+04
106,  2022/02/25,18:04:53,971,227.532,41.538,3.27E+03,9.45E+03,8.86E+03,0.3463,50.003,227.536,41.599,3.26E+03,9.46E+03,8.88E+03,0.34404,50.004,227.545,41.585,3.25E+03,41.585,8.88E+03,0.34369,50.005,9.78E+03,2.84E+04,2.66E+04
107,  2022/02/25,18:04:54,485,227.086,44.499,1.44E+03,1.01E+04,1.00E+04,0.14205,50.004,227.09,44.623,1.41E+03,1.01E+04,1.00E+04,0.13948,49.995,227.026,44.547,1.40E+03,44.547,1.00E+04,0.13798,49.994,4.24E+03,3.03E+04,3.00E+04
108,  2022/02/25,18:04:54,998,226.416,48.613,-1.08E+02,1.10E+04,1.10E+04,-0.00983,50.004,226.644,48.612,-1.32E+02,1.10E+04,1.10E+04,-0.01198,50.003,226.518,48.555,-1.19E+02,48.555,1.10E+04,-0.01086,50.011,-3.59E+02,3.30E+04,3.30E+04
109,  2022/02/25,18:04:55,497,227.093,48.609,-1.37E+02,1.10E+04,1.10E+04,-0.01242,50.003,227.133,48.541,-1.48E+02,1.10E+04,1.10E+04,-0.01347,50.004,227.095,48.586,-1.34E+02,48.586,1.10E+04,-0.01218,49.994,-4.20E+02,3.31E+04,3.31E+04
110,  2022/02/25,18:04:55,997,227.149,48.544,-1.20E+02,1.10E+04,1.10E+04,-0.0109,49.993,227.147,48.527,-1.33E+02,1.10E+04,1.10E+04,-0.01206,50.005,227.071,48.555,-1.17E+02,48.555,1.10E+04,-0.01063,50.003,-3.70E+02,3.31E+04,3.31E+04
111,  2022/02/25,18:04:56,496,227.124,48.584,-1.33E+02,1.10E+04,1.10E+04,-0.01206,50.002,227.155,48.57,-1.52E+02,1.10E+04,1.10E+04,-0.01376,50.003,227.098,48.546,-1.33E+02,48.546,1.10E+04,-0.01206,50.003,-4.18E+02,3.31E+04,3.31E+04
112,  2022/02/25,18:04:56,996,227.146,48.59,-1.27E+02,1.10E+04,1.10E+04,-0.01154,50.004,227.138,48.598,-1.45E+02,1.10E+04,1.10E+04,-0.0131,50.005,227.108,48.573,-1.34E+02,48.573,1.10E+04,-0.01217,50.004,-4.06E+02,3.31E+04,3.31E+04
113,  2022/02/25,18:04:57,497,227.17,48.623,-1.29E+02,1.10E+04,1.10E+04,-0.0117,49.994,227.156,48.567,-1.38E+02,1.10E+04,1.10E+04,-0.01249,50.004,227.096,48.596,-1.16E+02,48.596,1.10E+04,-0.01054,49.994,-3.83E+02,3.31E+04,3.31E+04
114,  2022/02/25,18:04:57,996,226.431,48.648,-1.13E+02,1.10E+04,1.10E+04,-0.01027,49.994,226.418,48.683,-1.26E+02,1.10E+04,1.10E+04,-0.01141,50.001,226.308,48.685,-1.18E+02,48.685,1.10E+04,-0.0107,49.994,-3.57E+02,3.30E+04,3.30E+04
115,  2022/02/25,18:04:58,499,227.901,48.525,-1.16E+02,1.11E+04,1.11E+04,-0.01054,50.003,227.819,48.509,-1.37E+02,1.10E+04,1.10E+04,-0.01242,50.003,227.712,48.462,-1.18E+02,48.462,1.10E+04,-0.01071,50.003,-3.72E+02,3.31E+04,3.31E+04
116,  2022/02/25,18:04:58,997,227.261,48.544,-1.11E+02,1.10E+04,1.10E+04,-0.01007,50.005,227.338,48.512,-1.30E+02,1.10E+04,1.10E+04,-0.01179,51.12,227.113,48.515,-1.15E+02,48.515,1.10E+04,-0.01048,50.003,-3.56E+02,3.31E+04,3.31E+04
117,  2022/02/25,18:04:59,497,226.643,48.752,-1.42E+02,1.10E+04,1.10E+04,-0.01281,50.003,226.63,48.725,-1.54E+02,1.10E+04,1.10E+04,-0.01393,50.004,226.499,48.745,-1.39E+02,48.745,1.10E+04,-0.0126,49.993,-4.34E+02,3.31E+04,3.31E+04
118,  2022/02/25,18:04:59,996,227.16,48.565,-1.21E+02,1.10E+04,1.10E+04,-0.01097,50.003,227.167,48.531,-1.31E+02,1.10E+04,1.10E+04,-0.01188,50.004,227.086,48.541,-1.21E+02,48.541,1.10E+04,-0.01102,50.003,-3.73E+02,3.31E+04,3.31E+04
119,  2022/02/25,18:05:00,498,227.152,48.568,-1.27E+02,1.10E+04,1.10E+04,-0.01154,49.994,227.117,48.557,-1.37E+02,1.10E+04,1.10E+04,-0.01243,50.004,227.121,48.552,-1.21E+02,48.552,1.10E+04,-0.01093,50.003,-3.85E+02,3.31E+04,3.31E+04
120,  2022/02/25,18:05:00,997,227.151,48.579,-1.40E+02,1.10E+04,1.10E+04,-0.01274,50.003,227.158,48.548,-1.46E+02,1.10E+04,1.10E+04,-0.01325,49.992,227.11,48.561,-1.36E+02,48.561,1.10E+04,-0.01236,50.003,-4.23E+02,3.31E+04,3.31E+04
121,  2022/02/25,18:05:01,496,227.146,48.57,-1.22E+02,1.10E+04,1.10E+04,-0.01108,50.002,227.169,48.571,-1.31E+02,1.10E+04,1.10E+04,-0.01188,50.003,227.071,48.576,-1.33E+02,48.576,1.10E+04,-0.01203,49.995,-3.86E+02,3.31E+04,3.31E+04
122,  2022/02/25,18:05:01,999,226.018,29.939,-8.20E+01,6.75E+03,6.75E+03,-0.01211,50.003,226.034,28.9,-1.06E+02,6.52E+03,6.52E+03,-0.01632,50.005,226.006,29.339,9.50E+01,29.339,6.62E+03,0.01441,50.012,-9.30E+01,1.99E+04,1.99E+04
123,  2022/02/25,18:05:02,501,227.158,15.223,-3.70E+01,3.44E+03,3.44E+03,-0.01068,50.004,227.117,15.257,-3.50E+01,3.45E+03,3.45E+03,-0.01009,50.005,227.068,15.272,-5.00E+01,15.272,3.46E+03,-0.01459,50.001,-1.22E+02,1.04E+04,1.04E+04
124,  2022/02/25,18:05:03,19,228.218,26.581,3.30E+03,6.06E+03,5.08E+03,0.54428,49.999,228.171,26.586,3.30E+03,6.06E+03,5.09E+03,0.54385,50.003,228.164,26.611,3.30E+03,26.611,5.09E+03,0.5433,50.003,9.89E+03,1.82E+04,1.53E+04
125,  2022/02/25,18:05:03,531,227.542,32.682,3.30E+03,7.43E+03,6.66E+03,0.44343,50.005,227.459,32.695,3.27E+03,7.43E+03,6.67E+03,0.44055,50.005,227.388,32.642,3.27E+03,32.642,6.66E+03,0.44085,49.992,9.84E+03,2.23E+04,2.00E+04
126,  2022/02/25,18:05:04,49,227.549,39.202,3.27E+03,8.92E+03,8.30E+03,0.36615,49.995,227.553,39.261,3.27E+03,8.93E+03,8.31E+03,0.36586,50.003,227.461,39.267,3.26E+03,39.267,8.31E+03,0.36459,50.003,9.79E+03,2.68E+04,2.49E+04
127,  2022/02/25,18:05:04,565,236.156,43.064,3.27E+03,1.02E+04,9.63E+03,0.32156,50.003,236.139,43.103,3.23E+03,1.02E+04,9.65E+03,0.31777,49.993,236.076,43.019,3.24E+03,43.019,9.62E+03,0.31918,50.004,9.74E+03,3.05E+04,2.89E+04
128,  2022/02/25,18:05:05,79,236.397,49.066,3.24E+03,1.16E+04,1.11E+04,0.27979,50.002,236.417,49.003,3.21E+03,1.16E+04,1.11E+04,0.27691,50.004,236.345,49.002,3.24E+03,49.002,1.11E+04,0.27946,49.994,9.69E+03,3.48E+04,3.34E+04
129,  2022/02/25,18:05:05,579,236.299,49.069,3.23E+03,1.16E+04,1.11E+04,0.279,50.003,236.311,49.042,3.21E+03,1.16E+04,1.11E+04,0.27687,50.002,236.253,49.053,3.23E+03,49.053,1.11E+04,0.27833,50.005,9.67E+03,3.48E+04,3.34E+04
130,  2022/02/25,18:05:06,75,236.318,49.098,3.24E+03,1.16E+04,1.11E+04,0.27936,49.994,236.311,49.058,3.21E+03,1.16E+04,1.11E+04,0.27667,50.003,236.279,49.036,3.23E+03,49.036,1.11E+04,0.27848,50.004,9.67E+03,3.48E+04,3.34E+04
131,  2022/02/25,18:05:06,578,235.755,46.996,-1.09E+02,1.11E+04,1.11E+04,-0.00981,50.003,235.73,46.962,-1.49E+02,1.11E+04,1.11E+04,-0.01348,50.005,235.664,46.927,-1.28E+02,46.927,1.11E+04,-0.01155,50.005,-3.86E+02,3.32E+04,3.32E+04
132,  2022/02/25,18:05:07,81,235.984,47.044,-1.22E+02,1.11E+04,1.11E+04,-0.01095,50.002,235.942,46.963,-1.31E+02,1.11E+04,1.11E+04,-0.01182,49.992,235.972,47.003,-1.09E+02,47.003,1.11E+04,-0.00986,49.993,-3.62E+02,3.33E+04,3.33E+04
133,  2022/02/25,18:05:07,576,236.353,46.935,-1.08E+02,1.11E+04,1.11E+04,-0.00974,49.995,236.363,46.882,-1.37E+02,1.11E+04,1.11E+04,-0.01237,50.005,236.321,46.872,-1.14E+02,46.872,1.11E+04,-0.0103,50.004,-3.59E+02,3.32E+04,3.32E+04
134,  2022/02/25,18:05:08,77,234.845,47.225,-1.17E+02,1.11E+04,1.11E+04,-0.01051,50.014,234.855,47.199,-1.33E+02,1.11E+04,1.11E+04,-0.01205,50.004,234.829,47.192,-1.24E+02,47.192,1.11E+04,-0.01118,50.007,-3.74E+02,3.32E+04,3.32E+04
135,  2022/02/25,18:05:08,577,236.514,47.041,-1.17E+02,1.11E+04,1.11E+04,-0.0105,49.994,236.486,47.016,-1.35E+02,1.11E+04,1.11E+04,-0.01217,49.992,236.452,47.04,-1.14E+02,47.04,1.11E+04,-0.01024,50.002,-3.66E+02,3.34E+04,3.34E+04
136,  2022/02/25,18:05:09,78,235.042,46.13,-1.24E+02,1.08E+04,1.08E+04,-0.01142,50.003,234.985,46.138,-1.29E+02,1.08E+04,1.08E+04,-0.01192,50.003,234.965,46.153,-1.22E+02,46.153,1.08E+04,-0.01128,50.005,-3.75E+02,3.25E+04,3.25E+04
137,  2022/02/25,18:05:09,576,236.131,47.016,-1.33E+02,1.11E+04,1.11E+04,-0.01197,50.004,236.133,46.999,-1.52E+02,1.11E+04,1.11E+04,-0.0137,49.996,236.128,46.984,-1.38E+02,46.984,1.11E+04,-0.01248,50.003,-4.23E+02,3.33E+04,3.33E+04
138,  2022/02/25,18:05:10,77,236.147,46.991,-1.24E+02,1.11E+04,1.11E+04,-0.01114,50.004,236.124,46.951,-1.39E+02,1.11E+04,1.11E+04,-0.01251,50.004,236.079,46.941,-1.22E+02,46.941,1.11E+04,-0.01097,49.993,-3.84E+02,3.33E+04,3.33E+04
139,  2022/02/25,18:05:10,577,236.129,47.005,-1.32E+02,1.11E+04,1.11E+04,-0.01188,49.996,236.168,46.978,-1.47E+02,1.11E+04,1.11E+04,-0.01324,50.005,236.074,46.997,-1.42E+02,46.997,1.11E+04,-0.01277,50.004,-4.20E+02,3.33E+04,3.33E+04
140,  2022/02/25,18:05:11,76,236.14,47.039,-1.21E+02,1.11E+04,1.11E+04,-0.01093,50.003,236.11,46.978,-1.47E+02,1.11E+04,1.11E+04,-0.01325,49.992,236.098,46.951,-1.25E+02,46.951,1.11E+04,-0.01131,49.994,-3.94E+02,3.33E+04,3.33E+04
141,  2022/02/25,18:05:11,581,236.705,46.836,-1.06E+02,1.11E+04,1.11E+04,-0.0096,50.003,236.706,46.814,-1.39E+02,1.11E+04,1.11E+04,-0.01255,50.003,236.736,46.815,-1.19E+02,46.815,1.11E+04,-0.01071,50.004,-3.64E+02,3.32E+04,3.32E+04
142,  2022/02/25,18:05:12,76,236.126,47.033,-1.10E+02,1.11E+04,1.11E+04,-0.00988,50.005,236.134,46.979,-1.44E+02,1.11E+04,1.11E+04,-0.01298,50.005,236.11,46.974,-1.24E+02,46.974,1.11E+04,-0.01118,50.005,-3.78E+02,3.33E+04,3.33E+04
143,  2022/02/25,18:05:12,576,235.931,47.077,-1.22E+02,1.11E+04,1.11E+04,-0.01101,50.005,236.046,47.033,-1.39E+02,1.11E+04,1.11E+04,-0.0125,50.004,235.927,47.042,-1.19E+02,47.042,1.11E+04,-0.01069,50.004,-3.80E+02,3.33E+04,3.33E+04
144,  2022/02/25,18:05:13,76,236.14,47.007,-1.27E+02,1.11E+04,1.11E+04,-0.01146,49.994,236.127,46.967,-1.38E+02,1.11E+04,1.11E+04,-0.01244,50.003,236.129,46.982,-1.23E+02,46.982,1.11E+04,-0.01109,50.004,-3.88E+02,3.33E+04,3.33E+04
145,  2022/02/25,18:05:13,576,236.155,47.045,-1.35E+02,1.11E+04,1.11E+04,-0.01216,50.003,236.149,46.986,-1.48E+02,1.11E+04,1.11E+04,-0.01335,49.991,236.093,46.986,-1.36E+02,46.986,1.11E+04,-0.01229,50.004,-4.19E+02,3.33E+04,3.33E+04
146,  2022/02/25,18:05:14,80,237.77,48.903,3.22E+03,1.16E+04,1.12E+04,0.27693,49.992,237.896,48.867,3.21E+03,1.16E+04,1.12E+04,0.27584,49.994,237.759,48.903,3.22E+03,48.903,1.12E+04,0.27738,49.993,9.65E+03,3.49E+04,3.35E+04
147,  2022/02/25,18:05:14,577,236.355,49.104,3.25E+03,1.16E+04,1.11E+04,0.27999,50.006,236.306,49.033,3.21E+03,1.16E+04,1.11E+04,0.27697,50.003,236.265,49.042,3.23E+03,49.042,1.11E+04,0.27902,50.005,9.69E+03,3.48E+04,3.34E+04
148,  2022/02/25,18:05:15,76,236.309,49.119,3.25E+03,1.16E+04,1.11E+04,0.28037,50.005,236.302,49.065,3.22E+03,1.16E+04,1.11E+04,0.27797,49.995,236.253,49.061,3.24E+03,49.061,1.11E+04,0.27967,50.002,9.72E+03,3.48E+04,3.34E+04
149,  2022/02/25,18:05:15,577,236.311,49.077,3.24E+03,1.16E+04,1.11E+04,0.27916,50.004,236.31,49.029,3.20E+03,1.16E+04,1.11E+04,0.27634,50.002,236.23,49.021,3.23E+03,49.021,1.11E+04,0.27901,49.994,9.67E+03,3.48E+04,3.34E+04
150,  2022/02/25,18:05:16,84,236.361,49.048,3.25E+03,1.16E+04,1.11E+04,0.27998,50.003,236.299,49.023,3.22E+03,1.16E+04,1.11E+04,0.27843,50.003,236.221,49.064,3.24E+03,49.064,1.11E+04,0.27952,50.002,9.71E+03,3.48E+04,3.34E+04
151,  2022/02/25,18:05:16,577,236.318,49.105,3.26E+03,1.16E+04,1.11E+04,0.28086,49.994,236.312,49.045,3.23E+03,1.16E+04,1.11E+04,0.27837,50.005,236.235,49.033,3.24E+03,49.033,1.11E+04,0.27997,50.003,9.73E+03,3.48E+04,3.34E+04
152,  2022/02/25,18:05:17,77,236.346,49.079,3.24E+03,1.16E+04,1.11E+04,0.27977,50.003,236.302,49.014,3.21E+03,1.16E+04,1.11E+04,0.27753,49.993,236.243,49.005,3.24E+03,49.005,1.11E+04,0.27952,50.002,9.69E+03,3.47E+04,3.34E+04
153,  2022/02/25,18:05:17,576,236.309,49.096,3.25E+03,1.16E+04,1.11E+04,0.28031,50.004,236.331,49.058,3.22E+03,1.16E+04,1.11E+04,0.27748,50.007,236.271,49.054,3.23E+03,49.054,1.11E+04,0.27864,50.003,9.70E+03,3.48E+04,3.34E+04
154,  2022/02/25,18:05:18,78,236.3,49.072,3.24E+03,1.16E+04,1.11E+04,0.27937,50.002,236.324,49.047,3.22E+03,1.16E+04,1.11E+04,0.27751,50.003,236.224,49.068,3.23E+03,49.068,1.11E+04,0.27874,49.996,9.68E+03,3.48E+04,3.34E+04
155,  2022/02/25,18:05:18,577,236.348,49.111,3.23E+03,1.16E+04,1.11E+04,0.27871,49.994,236.28,49.007,3.20E+03,1.16E+04,1.11E+04,0.27611,50.004,236.243,49.067,3.23E+03,49.067,1.11E+04,0.27828,50.004,9.66E+03,3.48E+04,3.34E+04
156,  2022/02/25,18:05:19,76,236.313,49.089,3.25E+03,1.16E+04,1.11E+04,0.28052,50,236.295,49.021,3.21E+03,1.16E+04,1.11E+04,0.2774,49.995,236.208,49.019,3.24E+03,49.019,1.11E+04,0.27981,50.003,9.70E+03,3.48E+04,3.34E+04
157,  2022/02/25,18:05:19,577,236.336,49.096,3.24E+03,1.16E+04,1.11E+04,0.2791,50.004,236.294,49.044,3.20E+03,1.16E+04,1.11E+04,0.27656,50.004,236.216,49.063,3.23E+03,49.063,1.11E+04,0.27832,50.005,9.67E+03,3.48E+04,3.34E+04
158,  2022/02/25,18:05:20,78,236.321,49.089,3.25E+03,1.16E+04,1.11E+04,0.27998,50.005,236.306,49.05,3.22E+03,1.16E+04,1.11E+04,0.27786,50.003,236.195,49.051,3.23E+03,49.051,1.11E+04,0.27909,50.005,9.70E+03,3.48E+04,3.34E+04
159,  2022/02/25,18:05:20,595,234.779,16.393,3.37E+03,3.84E+03,1.85E+03,0.87639,50.004,234.809,16.367,3.36E+03,3.84E+03,1.85E+03,0.8756,50.005,234.59,16.388,3.36E+03,16.388,1.85E+03,0.87611,49.994,1.01E+04,1.15E+04,5.55E+03
160,  2022/02/25,18:05:21,111,236.656,20.688,3.34E+03,4.89E+03,3.57E+03,0.68333,49.995,236.6,20.702,3.32E+03,4.89E+03,3.59E+03,0.67902,50.003,236.595,20.607,3.31E+03,20.607,3.56E+03,0.68086,50.004,9.97E+03,1.46E+04,1.07E+04
161,  2022/02/25,18:05:21,624,236.556,26.373,3.30E+03,6.23E+03,5.29E+03,0.52954,50.006,236.573,26.369,3.30E+03,6.23E+03,5.29E+03,0.52873,49.994,236.468,26.412,3.31E+03,26.412,5.29E+03,0.52971,50.003,9.90E+03,1.87E+04,1.59E+04
162,  2022/02/25,18:05:22,127,236.538,31.887,3.29E+03,7.54E+03,6.78E+03,0.43688,50.002,236.51,31.813,3.26E+03,7.52E+03,6.78E+03,0.43376,50.004,236.47,31.842,3.28E+03,31.842,6.77E+03,0.4359,49.999,9.84E+03,2.26E+04,2.03E+04
163,  2022/02/25,18:05:22,625,236.798,38.083,3.26E+03,9.01E+03,8.40E+03,0.36184,49.995,236.768,38.058,3.24E+03,9.01E+03,8.41E+03,0.3592,50.003,236.694,38.053,3.25E+03,38.053,8.40E+03,0.36049,50.002,9.74E+03,2.70E+04,2.52E+04
164,  2022/02/25,18:05:23,123,236.386,42.454,3.27E+03,1.00E+04,9.49E+03,0.32558,50.004,236.291,42.412,3.24E+03,1.00E+04,9.48E+03,0.32319,50.004,236.297,42.406,3.26E+03,42.406,9.47E+03,0.32493,50.004,9.76E+03,3.01E+04,2.84E+04
165,  2022/02/25,18:05:23,622,236.301,42.457,3.27E+03,1.00E+04,9.48E+03,0.32617,50.002,236.286,42.408,3.24E+03,1.00E+04,9.48E+03,0.3231,49.994,236.265,42.4,3.25E+03,42.4,9.47E+03,0.32496,50.004,9.76E+03,3.01E+04,2.84E+04
166,  2022/02/25,18:05:24,124,236.718,49.224,3.22E+03,1.16E+04,1.12E+04,0.27681,50.003,236.815,49.19,3.20E+03,1.16E+04,1.12E+04,0.2745,50.003,236.727,49.199,3.21E+03,49.199,1.12E+04,0.27598,49.992,9.63E+03,3.49E+04,3.36E+04
167,  2022/02/25,18:05:24,622,244.96,47.589,3.26E+03,1.17E+04,1.12E+04,0.27931,50.004,244.981,47.565,3.23E+03,1.16E+04,1.12E+04,0.27695,50.005,244.86,47.552,3.24E+03,47.552,1.12E+04,0.27841,50.004,9.72E+03,3.49E+04,3.36E+04
168,  2022/02/25,18:05:25,122,245.302,47.584,3.26E+03,1.17E+04,1.12E+04,0.27905,49.997,245.315,47.525,3.23E+03,1.17E+04,1.12E+04,0.27672,50.004,245.245,47.538,3.24E+03,47.538,1.12E+04,0.2781,50.005,9.72E+03,3.50E+04,3.36E+04
169,  2022/02/25,18:05:25,623,245.298,47.548,3.24E+03,1.17E+04,1.12E+04,0.27785,50.004,245.31,47.497,3.22E+03,1.16E+04,1.12E+04,0.27611,49.993,245.223,47.499,3.23E+03,47.499,1.12E+04,0.27742,50.005,9.69E+03,3.50E+04,3.36E+04
170,  2022/02/25,18:05:26,124,245.303,47.528,3.25E+03,1.17E+04,1.12E+04,0.27897,50.003,245.287,47.519,3.22E+03,1.17E+04,1.12E+04,0.2761,50,245.243,47.503,3.23E+03,47.503,1.12E+04,0.27762,49.997,9.70E+03,3.50E+04,3.36E+04
171,  2022/02/25,18:05:26,621,245.291,47.549,3.23E+03,1.17E+04,1.12E+04,0.27711,50.003,245.299,47.508,3.20E+03,1.17E+04,1.12E+04,0.27491,50.002,245.241,47.52,3.21E+03,47.52,1.12E+04,0.27572,50.005,9.65E+03,3.50E+04,3.36E+04
172,  2022/02/25,18:05:27,122,245.331,47.549,3.24E+03,1.17E+04,1.12E+04,0.27789,50.002,245.296,47.507,3.22E+03,1.17E+04,1.12E+04,0.27614,50.004,245.201,47.516,3.23E+03,47.516,1.12E+04,0.27745,50.004,9.69E+03,3.50E+04,3.36E+04
173,  2022/02/25,18:05:27,621,245.299,47.531,3.24E+03,1.17E+04,1.12E+04,0.27812,50.001,245.323,47.492,3.21E+03,1.16E+04,1.12E+04,0.27595,49.996,245.233,47.504,3.23E+03,47.504,1.12E+04,0.27735,50.003,9.69E+03,3.49E+04,3.36E+04
174,  2022/02/25,18:05:28,121,245.296,47.566,3.23E+03,1.17E+04,1.12E+04,0.27724,50.003,245.293,47.493,3.20E+03,1.16E+04,1.12E+04,0.27485,50.003,245.231,47.501,3.22E+03,47.501,1.12E+04,0.27644,49.993,9.65E+03,3.50E+04,3.36E+04
175,  2022/02/25,18:05:28,623,245.324,47.533,3.25E+03,1.17E+04,1.12E+04,0.27854,50.003,245.305,47.507,3.22E+03,1.17E+04,1.12E+04,0.27672,50.004,245.239,47.547,3.23E+03,47.547,1.12E+04,0.27724,50.003,9.70E+03,3.50E+04,3.36E+04
